MFtr,MFte,R_1,P_1,MAE,Distance,Value.dist,Qnt
0.75,0.55,0.3,0.646,0.35,topsoe,0.35416666666666674,MAXSyn-TS
0.75,0.55,0.3,0.058,0.24,,0.9421487603305785,ACC
0.75,0.55,0.3,0.26,0.04,topsoe,0.7398373983739837,ACCSyn-TS
0.75,0.55,0.3,0.388,0.09,,0.612,CC
0.75,0.65,0.3,0.6,0.3,,0.3999999999999999,T50
0.75,0.65,0.3,0.776,0.48,topsoe,0.22388059701492546,T50Syn-TS
0.75,0.65,0.3,0.074,0.23,,0.9256198347107437,MS
0.75,0.65,0.3,0.284,0.02,topsoe,0.7164179104477612,MSSyn-TS
0.75,0.65,0.3,0.694,0.39,,0.30553127003555414,MS2
0.75,0.65,0.3,0.531,0.23,topsoe,0.46941223510595753,MS2Syn-TS
0.75,0.65,0.3,0.22,0.08,,0.78,SMM
0.75,0.65,0.3,0,0.3,topsoe,1.0,SMMSyn-TS
0.75,0.65,0.3,0.276,0.02,topsoe,0.7235900495055315,DyS-TS
0.75,0.65,0.3,[0.36 0.64],[0.06 0.34],topsoe,0.0025186986954201024,DySyn-TS
0.75,0.65,0.3,0.223,0.08,,0.7768595041322315,X
0.75,0.65,0.3,0.354,0.05,topsoe,0.6459143968871596,XSyn-TS
0.75,0.65,0.3,0.496,0.2,,0.5037593984962407,MAX
0.75,0.65,0.3,0.255,0.04,topsoe,0.7449664429530201,MAXSyn-TS
0.75,0.65,0.3,0.273,0.03,,0.7272727272727273,ACC
0.75,0.65,0.3,0.0,0.3,topsoe,1.0,ACCSyn-TS
0.75,0.65,0.3,0.452,0.15,,0.548,CC
0.75,0.75,0.3,1.0,0.7,,0.0,T50
0.75,0.75,0.3,0.74,0.44,topsoe,0.26041666666666663,T50Syn-TS
0.75,0.75,0.3,0.298,0.0,,0.7024793388429751,MS
0.75,0.75,0.3,0.661,0.36,topsoe,0.33870967741935465,MSSyn-TS
0.75,0.75,0.3,0.633,0.33,,0.3666142099434633,MS2
0.75,0.75,0.3,0.262,0.04,topsoe,0.7378640776699029,MS2Syn-TS
0.75,0.75,0.3,0.37,0.07,,0.63,SMM
0.75,0.75,0.3,0.29,0.01,topsoe,0.71,SMMSyn-TS
0.75,0.75,0.3,0.311,0.01,topsoe,0.6891658386263286,DyS-TS
0.75,0.75,0.3,[0.22 0.78],[0.08 0.48],topsoe,0.00803850400006124,DySyn-TS
0.75,0.75,0.3,0.372,0.07,,0.6280991735537191,X
0.75,0.75,0.3,0.299,0.0,topsoe,0.7007874015748031,XSyn-TS
0.75,0.75,0.3,0.609,0.31,,0.39097744360902265,MAX
0.75,0.75,0.3,0.293,0.01,topsoe,0.7071428571428571,MAXSyn-TS
0.75,0.75,0.3,0.405,0.11,,0.5950413223140496,ACC
0.75,0.75,0.3,0.456,0.16,topsoe,0.5439999999999999,ACCSyn-TS
0.75,0.75,0.3,0.426,0.13,,0.5740000000000001,CC
0.75,0.85,0.3,0.816,0.52,,0.18399999999999994,T50
0.75,0.85,0.3,0.903,0.6,topsoe,0.09708737864077677,T50Syn-TS
0.75,0.85,0.3,0.215,0.08,,0.7851239669421488,MS
0.75,0.85,0.3,0.523,0.22,topsoe,0.47736625514403286,MSSyn-TS
0.75,0.85,0.3,0.778,0.48,,0.2215422276621788,MS2
0.75,0.85,0.3,0.0,0.3,topsoe,1.0,MS2Syn-TS
0.75,0.85,0.3,0.39,0.09,,0.61,SMM
0.75,0.85,0.3,0.6,0.3,topsoe,0.4,SMMSyn-TS
0.75,0.85,0.3,0.506,0.21,topsoe,0.4944212196898773,DyS-TS
0.75,0.85,0.3,[0.44 0.56],[0.14 0.26],topsoe,0.0031275859802793824,DySyn-TS
0.75,0.85,0.3,0.488,0.19,,0.5123966942148761,X
0.75,0.85,0.3,0.566,0.27,topsoe,0.4335937499999999,XSyn-TS
0.75,0.85,0.3,0.729,0.43,,0.2706766917293235,MAX
0.75,0.85,0.3,0.0,0.3,topsoe,1.0,MAXSyn-TS
0.75,0.85,0.3,0.364,0.06,,0.6363636363636365,ACC
0.75,0.85,0.3,0.755,0.46,topsoe,0.24489795918367363,ACCSyn-TS
0.75,0.85,0.3,0.494,0.19,,0.506,CC
0.75,0.95,0.3,1.0,0.7,,0.0,T50
0.75,0.95,0.3,0.981,0.68,topsoe,0.01851851851851849,T50Syn-TS
0.75,0.95,0.3,0.479,0.18,,0.5206611570247934,MS
0.75,0.95,0.3,0.416,0.12,topsoe,0.5842696629213483,MSSyn-TS
0.75,0.95,0.3,0.725,0.42,,0.27498980008159957,MS2
0.75,0.95,0.3,0.762,0.46,topsoe,0.23809523809523836,MS2Syn-TS
0.75,0.95,0.3,0.54,0.24,,0.46,SMM
0.75,0.95,0.3,0.58,0.28,topsoe,0.42,SMMSyn-TS
0.75,0.95,0.3,0.544,0.24,topsoe,0.45589157554228377,DyS-TS
0.75,0.95,0.3,[0.46 0.54],[0.16 0.24],topsoe,0.0037367771664724215,DySyn-TS
0.75,0.95,0.3,0.306,0.01,,0.6942148760330578,X
0.75,0.95,0.3,0.518,0.22,topsoe,0.4818181818181818,XSyn-TS
0.75,0.95,0.3,0.707,0.41,,0.29323308270676707,MAX
0.75,0.95,0.3,0.292,0.01,topsoe,0.7078189300411524,MAXSyn-TS
0.75,0.95,0.3,0.264,0.04,,0.7355371900826446,ACC
0.75,0.95,0.3,0.561,0.26,topsoe,0.4385245901639344,ACCSyn-TS
0.75,0.95,0.3,0.52,0.22,,0.48,CC
0.75,0.05,0.3,0.208,0.09,,0.792,T50
0.75,0.05,0.3,0.62,0.32,topsoe,0.3801652892561983,T50Syn-TS
0.75,0.05,0.3,0.0,0.3,,1.0,MS
0.75,0.05,0.3,0.301,0.0,topsoe,0.6993987975951904,MSSyn-TS
0.75,0.05,0.3,0.019,0.28,,0.981203007518797,MS2
0.75,0.05,0.3,0.3,0.0,topsoe,0.7,MS2Syn-TS
0.75,0.05,0.3,0,0.3,,1.0,SMM
0.75,0.05,0.3,0.28,0.02,topsoe,0.72,SMMSyn-TS
0.75,0.05,0.3,0.259,0.04,topsoe,0.7411752110338657,DyS-TS
0.75,0.05,0.3,[0.31 0.69],[0.01 0.39],topsoe,0.09463268937620614,DySyn-TS
0.75,0.05,0.3,0.0,0.3,,1.0,X
0.75,0.05,0.3,0.3,0.0,topsoe,0.7,XSyn-TS
0.75,0.05,0.3,0.038,0.26,,0.9624060150375939,MAX
0.75,0.05,0.3,0.3,0.0,topsoe,0.7,MAXSyn-TS
0.75,0.05,0.3,0.0,0.3,,1.0,ACC
0.75,0.05,0.3,0.3,0.0,topsoe,0.7,ACCSyn-TS
0.75,0.05,0.3,0.3,0.0,,0.7,CC
0.75,0.15,0.3,0.2,0.1,,0.8,T50
0.75,0.15,0.3,0.628,0.33,topsoe,0.371900826446281,T50Syn-TS
0.75,0.15,0.3,0.0,0.3,,1.0,MS
0.75,0.15,0.3,0.306,0.01,topsoe,0.694,MSSyn-TS
0.75,0.15,0.3,0.03,0.27,,0.9698082415340677,MS2
0.75,0.15,0.3,0.309,0.01,topsoe,0.6907630522088353,MS2Syn-TS
0.75,0.15,0.3,0,0.3,,1.0,SMM
0.75,0.15,0.3,0.31,0.01,topsoe,0.69,SMMSyn-TS
0.75,0.15,0.3,0.161,0.14,topsoe,0.8393310349904295,DyS-TS
0.75,0.15,0.3,[0.29 0.71],[0.01 0.41],topsoe,0.06439593882093692,DySyn-TS
0.75,0.15,0.3,0.0,0.3,,1.0,X
0.75,0.15,0.3,0.299,0.0,topsoe,0.7008032128514057,XSyn-TS
0.75,0.15,0.3,0.068,0.23,,0.9323308270676691,MAX
0.75,0.15,0.3,0.3,0.0,topsoe,0.7,MAXSyn-TS
0.75,0.15,0.3,0.0,0.3,,1.0,ACC
0.75,0.15,0.3,0.302,0.0,topsoe,0.698,ACCSyn-TS
0.75,0.15,0.3,0.3,0.0,,0.7,CC
0.75,0.25,0.3,0.352,0.05,,0.6479999999999999,T50
0.75,0.25,0.3,0.645,0.34,topsoe,0.35510204081632646,T50Syn-TS
0.75,0.25,0.3,0.0,0.3,,1.0,MS
0.75,0.25,0.3,0.288,0.01,topsoe,0.7121588089330024,MSSyn-TS
0.75,0.25,0.3,0.114,0.19,,0.8858191991606924,MS2
0.75,0.25,0.3,0.258,0.04,topsoe,0.7424242424242424,MS2Syn-TS
0.75,0.25,0.3,0,0.3,,1.0,SMM
0.75,0.25,0.3,0.29,0.01,topsoe,0.71,SMMSyn-TS
0.75,0.25,0.3,0.081,0.22,topsoe,0.9192460759303964,DyS-TS
0.75,0.25,0.3,[0.29 0.71],[0.01 0.41],topsoe,0.012765024751264393,DySyn-TS
0.75,0.25,0.3,0.0,0.3,,1.0,X
0.75,0.25,0.3,0.275,0.02,topsoe,0.7252475247524752,XSyn-TS
0.75,0.25,0.3,0.195,0.1,,0.8045112781954886,MAX
0.75,0.25,0.3,0.305,0.01,topsoe,0.6948356807511737,MAXSyn-TS
0.75,0.25,0.3,0.0,0.3,,1.0,ACC
0.75,0.25,0.3,0.295,0.01,topsoe,0.7047146401985112,ACCSyn-TS
0.75,0.25,0.3,0.328,0.03,,0.6719999999999999,CC
0.75,0.35,0.3,0.384,0.08,,0.6160000000000001,T50
0.75,0.35,0.3,0.674,0.37,topsoe,0.32558139534883723,T50Syn-TS
0.75,0.35,0.3,0.0,0.3,,1.0,MS
0.75,0.35,0.3,0.319,0.02,topsoe,0.6813725490196079,MSSyn-TS
0.75,0.35,0.3,0.259,0.04,,0.7407472168794078,MS2
0.75,0.35,0.3,0.276,0.02,topsoe,0.7244077012705987,MS2Syn-TS
0.75,0.35,0.3,0,0.3,,1.0,SMM
0.75,0.35,0.3,0.29,0.01,topsoe,0.71,SMMSyn-TS
0.75,0.35,0.3,0.11,0.19,topsoe,0.8897399460363159,DyS-TS
0.75,0.35,0.3,[0.33 0.67],[0.03 0.37],topsoe,0.005921277356480274,DySyn-TS
0.75,0.35,0.3,0.0,0.3,,1.0,X
0.75,0.35,0.3,0.333,0.03,topsoe,0.6674816625916871,XSyn-TS
0.75,0.35,0.3,0.203,0.1,,0.7969924812030076,MAX
0.75,0.35,0.3,0.358,0.06,topsoe,0.6416040100250626,MAXSyn-TS
0.75,0.35,0.3,0.0,0.3,,1.0,ACC
0.75,0.35,0.3,0.329,0.03,topsoe,0.6714285714285715,ACCSyn-TS
0.75,0.35,0.3,0.358,0.06,,0.642,CC
0.75,0.45,0.3,0.576,0.28,,0.42399999999999993,T50
0.75,0.45,0.3,0.885,0.58,topsoe,0.11538461538461531,T50Syn-TS
0.75,0.45,0.3,0.0,0.3,,1.0,MS
0.75,0.45,0.3,0.314,0.01,topsoe,0.6862745098039216,MSSyn-TS
0.75,0.45,0.3,0.343,0.04,,0.6567581745060325,MS2
0.75,0.45,0.3,0.268,0.03,topsoe,0.7319939866065328,MS2Syn-TS
0.75,0.45,0.3,0.15,0.15,,0.85,SMM
0.75,0.45,0.3,0.26,0.04,topsoe,0.74,SMMSyn-TS
0.75,0.45,0.3,0.143,0.16,topsoe,0.8571707275621694,DyS-TS
0.75,0.45,0.3,[0.25 0.75],[0.05 0.45],topsoe,0.005665635659832625,DySyn-TS
0.75,0.45,0.3,0.0,0.3,,1.0,X
0.75,0.45,0.3,0.236,0.06,topsoe,0.7642857142857143,XSyn-TS
0.75,0.45,0.3,0.398,0.1,,0.6015037593984962,MAX
0.75,0.45,0.3,0.369,0.07,topsoe,0.6307692307692307,MAXSyn-TS
0.75,0.45,0.3,0.0,0.3,,1.0,ACC
0.75,0.45,0.3,0.254,0.05,topsoe,0.746031746031746,ACCSyn-TS
0.75,0.45,0.3,0.378,0.08,,0.622,CC
0.75,0.55,0.3,0.704,0.4,,0.29600000000000004,T50
0.75,0.55,0.3,0.447,0.15,topsoe,0.552941176470588,T50Syn-TS
0.75,0.55,0.3,0.207,0.09,,0.7933884297520661,MS
0.75,0.55,0.3,0.099,0.2,topsoe,0.9006622516556291,MSSyn-TS
0.75,0.55,0.3,0.404,0.1,,0.5956752345981232,MS2
0.75,0.55,0.3,0.364,0.06,topsoe,0.6359649122807016,MS2Syn-TS
0.75,0.55,0.3,0.28,0.02,,0.72,SMM
0.75,0.55,0.3,0.14,0.16,topsoe,0.86,SMMSyn-TS
0.75,0.55,0.3,0.196,0.1,topsoe,0.8036257111902159,DyS-TS
0.75,0.55,0.3,[0.29 0.71],[0.01 0.41],topsoe,0.006571789949579922,DySyn-TS
0.75,0.55,0.3,0.132,0.17,,0.8677685950413224,X
0.75,0.55,0.3,0.224,0.08,topsoe,0.776,XSyn-TS
0.75,0.55,0.3,0.602,0.3,,0.3984962406015038,MAX
0.75,0.55,0.3,0.262,0.04,topsoe,0.7376425855513308,MAXSyn-TS
0.75,0.55,0.3,0.165,0.13,,0.834710743801653,ACC
0.75,0.55,0.3,0.307,0.01,topsoe,0.6929460580912863,ACCSyn-TS
0.75,0.55,0.3,0.412,0.11,,0.5880000000000001,CC
0.75,0.65,0.3,0.8,0.5,,0.19999999999999996,T50
0.75,0.65,0.3,0.0,0.3,topsoe,1.0,T50Syn-TS
0.75,0.65,0.3,0.149,0.15,,0.8512396694214877,MS
0.75,0.65,0.3,0.319,0.02,topsoe,0.6814814814814816,MSSyn-TS
0.75,0.65,0.3,0.633,0.33,,0.3666142099434633,MS2
0.75,0.65,0.3,0.458,0.16,topsoe,0.5421686746987953,MS2Syn-TS
0.75,0.65,0.3,0.31,0.01,,0.69,SMM
0.75,0.65,0.3,0.47,0.17,topsoe,0.53,SMMSyn-TS
0.75,0.65,0.3,0.237,0.06,topsoe,0.763442291438613,DyS-TS
0.75,0.65,0.3,[0.33 0.67],[0.03 0.37],topsoe,0.005881069122248979,DySyn-TS
0.75,0.65,0.3,0.207,0.09,,0.7933884297520661,X
0.75,0.65,0.3,0.0,0.3,topsoe,1.0,XSyn-TS
0.75,0.65,0.3,0.586,0.29,,0.4135338345864662,MAX
0.75,0.65,0.3,0.504,0.2,topsoe,0.49557522123893816,MAXSyn-TS
0.75,0.65,0.3,0.223,0.08,,0.7768595041322315,ACC
0.75,0.65,0.3,0.336,0.04,topsoe,0.663716814159292,ACCSyn-TS
0.75,0.65,0.3,0.422,0.12,,0.5780000000000001,CC
0.75,0.75,0.3,0.864,0.56,,0.1359999999999999,T50
0.75,0.75,0.3,0.514,0.21,topsoe,0.48648648648648607,T50Syn-TS
0.75,0.75,0.3,0.331,0.03,,0.6694214876033058,MS
0.75,0.75,0.3,0.214,0.09,topsoe,0.7864077669902911,MSSyn-TS
0.75,0.75,0.3,0.572,0.27,,0.42769714985137264,MS2
0.75,0.75,0.3,0.291,0.01,topsoe,0.7091164095371669,MS2Syn-TS
0.75,0.75,0.3,0.39,0.09,,0.61,SMM
0.75,0.75,0.3,0,0.3,topsoe,1.0,SMMSyn-TS
0.75,0.75,0.3,0.345,0.04,topsoe,0.6552828286058728,DyS-TS
0.75,0.75,0.3,[0.12 0.88],[0.18 0.58],topsoe,0.0046561264263026035,DySyn-TS
0.75,0.75,0.3,0.289,0.01,,0.7107438016528925,X
0.75,0.75,0.3,0.0,0.3,topsoe,1.0,XSyn-TS
0.75,0.75,0.3,0.549,0.25,,0.45112781954887227,MAX
0.75,0.75,0.3,0.0,0.3,topsoe,1.0,MAXSyn-TS
0.75,0.75,0.3,0.273,0.03,,0.7272727272727273,ACC
0.75,0.75,0.3,0.347,0.05,topsoe,0.6533333333333333,ACCSyn-TS
0.75,0.75,0.3,0.492,0.19,,0.508,CC
0.75,0.85,0.3,0.928,0.63,,0.07200000000000006,T50
0.75,0.85,0.3,1.0,0.7,topsoe,0.0,T50Syn-TS
0.75,0.85,0.3,0.405,0.11,,0.5950413223140496,MS
0.75,0.85,0.3,0.395,0.1,topsoe,0.6046511627906977,MSSyn-TS
0.75,0.85,0.3,0.672,0.37,,0.32843737250102023,MS2
0.75,0.85,0.3,0.504,0.2,topsoe,0.49606299212598426,MS2Syn-TS
0.75,0.85,0.3,0.38,0.08,,0.62,SMM
0.75,0.85,0.3,0.44,0.14,topsoe,0.56,SMMSyn-TS
0.75,0.85,0.3,0.401,0.1,topsoe,0.5989305434928534,DyS-TS
0.75,0.85,0.3,[0.01 0.99],[0.29 0.69],topsoe,0.004375286271776688,DySyn-TS
0.75,0.85,0.3,0.388,0.09,,0.6115702479338845,X
0.75,0.85,0.3,0.0,0.3,topsoe,1.0,XSyn-TS
0.75,0.85,0.3,0.519,0.22,,0.4812030075187971,MAX
0.75,0.85,0.3,0.382,0.08,topsoe,0.6181818181818182,MAXSyn-TS
0.75,0.85,0.3,0.231,0.07,,0.768595041322314,ACC
0.75,0.85,0.3,0.487,0.19,topsoe,0.5128205128205128,ACCSyn-TS
0.75,0.85,0.3,0.508,0.21,,0.492,CC
0.75,0.95,0.3,0.976,0.68,,0.02400000000000002,T50
0.75,0.95,0.3,0.0,0.3,topsoe,1.0,T50Syn-TS
0.75,0.95,0.3,0.636,0.34,,0.36363636363636354,MS
0.75,0.95,0.3,0.477,0.18,topsoe,0.522727272727273,MSSyn-TS
0.75,0.95,0.3,0.794,0.49,,0.2062714926852015,MS2
0.75,0.95,0.3,0.579,0.28,topsoe,0.42148760330578505,MS2Syn-TS
0.75,0.95,0.3,0.37,0.07,,0.63,SMM
0.75,0.95,0.3,0.42,0.12,topsoe,0.58,SMMSyn-TS
0.75,0.95,0.3,0.437,0.14,topsoe,0.5632052073443365,DyS-TS
0.75,0.95,0.3,[0.47 0.53],[0.17 0.23],topsoe,0.007741935916105525,DySyn-TS
0.75,0.95,0.3,0.413,0.11,,0.5867768595041323,X
0.75,0.95,0.3,0.502,0.2,topsoe,0.49781659388646293,XSyn-TS
0.75,0.95,0.3,0.759,0.46,,0.2406015037593986,MAX
0.75,0.95,0.3,0.411,0.11,topsoe,0.588709677419355,MAXSyn-TS
0.75,0.95,0.3,0.421,0.12,,0.578512396694215,ACC
0.75,0.95,0.3,1.0,0.7,topsoe,0.0,ACCSyn-TS
0.75,0.95,0.3,0.47,0.17,,0.53,CC
0.75,0.05,0.3,0.208,0.09,,0.792,T50
0.75,0.05,0.3,0.568,0.27,topsoe,0.4318181818181819,T50Syn-TS
0.75,0.05,0.3,0.0,0.3,,1.0,MS
0.75,0.05,0.3,0.299,0.0,topsoe,0.7014028056112225,MSSyn-TS
0.75,0.05,0.3,0.019,0.28,,0.981203007518797,MS2
0.75,0.05,0.3,0.299,0.0,topsoe,0.7008032128514057,MS2Syn-TS
0.75,0.05,0.3,0,0.3,,1.0,SMM
0.75,0.05,0.3,0.28,0.02,topsoe,0.72,SMMSyn-TS
0.75,0.05,0.3,0.257,0.04,topsoe,0.7426231571840037,DyS-TS
0.75,0.05,0.3,[0.31 0.69],[0.01 0.39],topsoe,0.13103393353264764,DySyn-TS
0.75,0.05,0.3,0.0,0.3,,1.0,X
0.75,0.05,0.3,0.298,0.0,topsoe,0.7016129032258065,XSyn-TS
